,Address1,Address2,price,postal,street,lats,lons,codes
47,#TH8 -35 BIRCHCLIFF AVE,"Toronto, Ontario M1N3C5",1199990.0,M1N 3C5,35 birchcliff ave,43.6913786,-79.2645086,"{'place_id': 6502118, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 804603139, 'boundingbox': ['43.6913286', '43.6914286', '-79.2645586', '-79.2644586'], 'lat': '43.6913786', 'lon': '-79.2645086', 'display_name': '35, Birchcliff Avenue, Birchcliff, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1N 1S2, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
48,#4001 -403 CHURCH ST,"Toronto, Ontario M5B1L6",795000.0,M5B 1L6,403 church st,43.6582812,-79.3778681,"{'place_id': 113470313, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 45473333, 'boundingbox': ['43.6565053', '43.6612462', '-79.3790907', '-79.3771344'], 'lat': '43.6582812', 'lon': '-79.3778681', 'display_name': 'Church Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1J6, Canada', 'class': 'highway', 'type': 'tertiary', 'importance': 0.6}"
49,#404 -115 RICHMOND ST E,"Toronto, Ontario M5C3H6",599000.0,M5C 3H6,115 richmond st e,43.6527211,-79.3735272,"{'place_id': 48101925, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4035047212, 'boundingbox': ['43.6526711', '43.6527711', '-79.3735772', '-79.3734772'], 'lat': '43.6527211', 'lon': '-79.3735272', 'display_name': '115, Richmond Street East, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5C 1N9, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
50,#1403 -1105 LESLIE ST,"Toronto, Ontario M3C4G9",999000.0,M3C 4G9,1105 leslie st,43.721445984107035,-79.34926092361485,"{'place_id': 4580082, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66264877, 'boundingbox': ['43.721395984107', '43.721495984107', '-79.349310923615', '-79.349210923615'], 'lat': '43.721445984107035', 'lon': '-79.34926092361485', 'display_name': '1105, Leslie Street, Don Valley West, North York, Toronto, Golden Horseshoe, Ontario, M3C 2K9, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
51,#1505 -3151 BRIDLETOWNE CIRC,"Toronto, Ontario M1W2T1",550000.0,M1W 2T1,3151 bridletowne circ,,,
52,#1107 -388 BLOOR ST E,"Toronto, Ontario M4W3W9",539900.0,M4W 3W9,388 bloor st e,43.6725377,-79.37749018321054,"{'place_id': 132319787, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 133670944, 'boundingbox': ['43.6723472', '43.6727364', '-79.37771', '-79.3772771'], 'lat': '43.6725377', 'lon': '-79.37749018321054', 'display_name': '388, Bloor Street East, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 3J4, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
53,#1102 -1131 STEELES AVE W,"Toronto, Ontario M2R3W8",711002.0,M2R 3W8,1131 steeles ave w,43.790711200000004,-79.45074483833214,"{'place_id': 109244420, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31368494, 'boundingbox': ['43.7904952', '43.7908901', '-79.4511814', '-79.4503097'], 'lat': '43.790711200000004', 'lon': '-79.45074483833214', 'display_name': '1131, Steeles Avenue West, Fisherville, York Centre, North York, Toronto, Golden Horseshoe, Ontario, L4J 7L2, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
54,#207 -3088 KENNEDY RD,"Toronto, Ontario M1V5M4",399800.0,M1V 5M4,3088 kennedy rd,43.8112565,-79.30199642550505,"{'place_id': 109749412, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 32667355, 'boundingbox': ['43.810574', '43.811898', '-79.302661', '-79.301523'], 'lat': '43.8112565', 'lon': '-79.30199642550505', 'display_name': '3088, Kennedy Road, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1V 1S9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
55,#1005 -100 LEEWARD GLWY,"Toronto, Ontario M3C2Z1",460000.0,M3C 2Z1,100 leeward glwy,,,
56,#70 -6415 FINCH AVE W,"Toronto, Ontario M9V1T3",699999.0,M9V 1T3,6415 finch ave w,43.740595,-79.5892573,"{'place_id': 7016022, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 859685754, 'boundingbox': ['43.740545', '43.740645', '-79.5893073', '-79.5892073'], 'lat': '43.740595', 'lon': '-79.5892573', 'display_name': '6415, Finch Avenue West, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5G5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.711}"
57,#TH01 -29 SINGER CRT,"Toronto, Ontario M2K0B3",899900.0,M2K 0B3,29 singer crt,43.7690944,-79.36879775430222,"{'place_id': 145480619, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 186853375, 'boundingbox': ['43.7688935', '43.7692458', '-79.3690884', '-79.3684765'], 'lat': '43.7690944', 'lon': '-79.36879775430222', 'display_name': '29, Singer Court, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 0B3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
58,#806 -2825 ISLINGTON AVE,"Toronto, Ontario M9L2K1",560000.0,M9L 2K1,2825 islington ave,43.7489558,-79.5679065,"{'place_id': 4240459, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 547696583, 'boundingbox': ['43.7489058', '43.7490058', '-79.5679565', '-79.5678565'], 'lat': '43.7489558', 'lon': '-79.5679065', 'display_name': '2825 Islington Avenue, Islington Avenue, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M9L 2E3, Canada', 'class': 'highway', 'type': 'bus_stop', 'importance': 0.6010000000000001, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons//transport_bus_stop2.p.20.png'}"
59,#809 -5162 YONGE ST,"Toronto, Ontario M2N5P6",859000.0,M2N 5P6,5162 yonge st,43.6862379,-79.3933171,"{'place_id': 256292885, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 800153748, 'boundingbox': ['43.6858683', '43.6862379', '-79.3933171', '-79.3931689'], 'lat': '43.6862379', 'lon': '-79.3933171', 'display_name': ""Yonge Street, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4T 1Y4, Canada"", 'class': 'highway', 'type': 'primary', 'importance': 0.6}"
60,#2407 -770 BAY ST,"Toronto, Ontario M5G1N6",699000.0,M5G 1N6,770 bay st,43.6601139,-79.3858466,"{'place_id': 82505981, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8045253714, 'boundingbox': ['43.6600639', '43.6601639', '-79.3858966', '-79.3857966'], 'lat': '43.6601139', 'lon': '-79.3858466', 'display_name': 'Neo Coffee Bar, 770, Bay Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J9, Canada', 'class': 'amenity', 'type': 'cafe', 'importance': 0.611, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons//food_cafe.p.20.png'}"
61,#215 -1703 MCCOWAN RD,"Toronto, Ontario M1S4L1",444900.0,M1S 4L1,1703 mccowan rd,43.788483626333985,-79.25794759425642,"{'place_id': 8089418, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 75969285, 'boundingbox': ['43.788433626334', '43.788533626334', '-79.257997594256', '-79.257897594256'], 'lat': '43.788483626333985', 'lon': '-79.25794759425642', 'display_name': '1703, McCowan Road, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1S 3E5, Canada', 'class': 'place', 'type': 'house', 'importance': 0.511}"
62,#2802 -17 BATHURST ST,"Toronto, Ontario M6A2E1",899900.0,M6A 2E1,17 bathurst st,43.6400792,-79.4011346,"{'place_id': 234300769, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 669650559, 'boundingbox': ['43.6400792', '43.6406398', '-79.4013654', '-79.4011346'], 'lat': '43.6400792', 'lon': '-79.4011346', 'display_name': 'Bathurst Street, Fort York, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 0E7, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.6199311114495475}"
63,#402 -2800 KEELE ST,"Toronto, Ontario M3M0B8",615000.0,M3M 0B8,2800 keele st,43.728646,-79.482723,"{'place_id': 6484984, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 803333389, 'boundingbox': ['43.728596', '43.728696', '-79.482773', '-79.482673'], 'lat': '43.728646', 'lon': '-79.482723', 'display_name': '2800, Keele Street, Downsview, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3M 2G7, Canada', 'class': 'place', 'type': 'house', 'importance': 0.611}"
64,#1209 -225 SUMACH ST W,"Toronto, Ontario M5A3K3",875000.0,M5A 3K3,225 sumach st w,,,
65,#1205 -95 LA ROSE AVE,"Toronto, Ontario M9P3T2",654900.0,M9P 3T2,95 la rose ave,43.685441,-79.51934794927536,"{'place_id': 109406364, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31811995, 'boundingbox': ['43.685256', '43.685632', '-79.519626', '-79.51907'], 'lat': '43.685441', 'lon': '-79.51934794927536', 'display_name': 'The Sovereign Condos, 95, La Rose Avenue, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9P 3T3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
66,#PH201 -18 VALLEY WOODS RD,"Toronto, Ontario M3A0A1",630000.0,M3A 0A1,18 valley woods rd,43.7524945,-79.33284085416668,"{'place_id': 135599768, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 148158274, 'boundingbox': ['43.752301', '43.752689', '-79.333409', '-79.332261'], 'lat': '43.7524945', 'lon': '-79.33284085416668', 'display_name': '18, Valley Woods Road, Parkway East, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3A 2S3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
67,#510 -761 BAY ST,"Toronto, Ontario M5G2R2",808000.0,M5G 2R2,761 bay st,43.659563000000006,-79.38484022622262,"{'place_id': 110253121, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 34111110, 'boundingbox': ['43.6593081', '43.6597648', '-79.3851262', '-79.3845531'], 'lat': '43.659563000000006', 'lon': '-79.38484022622262', 'display_name': 'Residences of College Park South, 761, Bay Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J9, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
68,46B 30 ORDNANCE Street,"Toronto, Ontario M6K0C8",124900.0,M6K 0C8,46b 30 ordnance street,,,
69,#1804 -161 ROEHAMPTON AVE,"Toronto, Ontario M4P0C8",498888.0,M4P 0C8,161 roehampton ave,43.70882072972973,-79.39404489189188,"{'place_id': 41736714, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 401259241, 'boundingbox': ['43.70877072973', '43.70887072973', '-79.394094891892', '-79.393994891892'], 'lat': '43.70882072972973', 'lon': '-79.39404489189188', 'display_name': ""161, Roehampton Avenue, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2C9, Canada"", 'class': 'place', 'type': 'house', 'importance': 0.611}"
70,#209 -30 ALLANHURST DR,"Toronto, Ontario M9A4J8",415000.0,M9A 4J8,30 allanhurst dr,43.681287,-79.51235416067351,"{'place_id': 109392044, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 31811978, 'boundingbox': ['43.681156', '43.681429', '-79.512759', '-79.511913'], 'lat': '43.681287', 'lon': '-79.51235416067351', 'display_name': '30, Allanhurst Drive, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9A 5E4, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
71,#UPH 4 -100 WESTERN BATTERY RD,"Toronto, Ontario M6K3S2",940000.0,M6K 3S2,100 western battery rd,43.6391794,-79.4155701,"{'place_id': 23968553, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2563160488, 'boundingbox': ['43.6391294', '43.6392294', '-79.4156201', '-79.4155201'], 'lat': '43.6391794', 'lon': '-79.4155701', 'display_name': 'RE/MAX Regal Homes, 100, Western Battery Road, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3R9, Canada', 'class': 'office', 'type': 'estate_agent', 'importance': 0.611}"
72,#4201 -386 YONGE ST,"Toronto, Ontario M5B0A5",799000.0,M5B 0A5,386 yonge st,43.73876058492637,-79.40209320262777,"{'place_id': 285587176, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 66255921, 'boundingbox': ['43.738710584926', '43.738810584926', '-79.402143202628', '-79.402043202628'], 'lat': '43.73876058492637', 'lon': '-79.40209320262777', 'display_name': ""386, Old Yonge Street, Hogg's Hollow, Don Valley West, North York, Toronto, Golden Horseshoe, Ontario, M4N 3N6, Canada"", 'class': 'place', 'type': 'house', 'importance': 0.611}"
73,#3703 -183 WELLINGTON ST W,"Toronto, Ontario M5V0A1",2295000.0,M5V 0A1,183 wellington st w,43.6462477,-79.3847971,"{'place_id': 209591704, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 496548132, 'boundingbox': ['43.6462305', '43.6462477', '-79.3848766', '-79.3847971'], 'lat': '43.6462477', 'lon': '-79.3847971', 'display_name': 'Wellington Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 1T1, Canada', 'class': 'highway', 'type': 'tertiary', 'importance': 0.7000000000000001}"
74,#1218 -111 ST CLAIR AVE W,"Toronto, Ontario M4V1N5",849900.0,M4V 1N5,111 st clair ave w,43.68666265,-79.39948655,"{'place_id': 110699976, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 35491458, 'boundingbox': ['43.6864444', '43.6868809', '-79.4000375', '-79.3989356'], 'lat': '43.68666265', 'lon': '-79.39948655', 'display_name': ""Imperial Plaza, 111, St. Clair Avenue West, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1N5, Canada"", 'class': 'building', 'type': 'apartments', 'importance': 1.1080716579671535}"
75,#1610 -25 TELEGRAM MEWS,"Toronto, Ontario M5V3Z1",649000.0,M5V 3Z1,25 telegram mews,43.64103195,-79.39440224659694,"{'place_id': 112388182, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 41363027, 'boundingbox': ['43.6408551', '43.6411723', '-79.3946531', '-79.3941514'], 'lat': '43.64103195', 'lon': '-79.39440224659694', 'display_name': 'Montage, 25, Telegram Mews, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3Z9, Canada', 'class': 'building', 'type': 'yes', 'importance': 0.611}"
76,#404 -151 AVENUE RD,"Toronto, Ontario M5R0B8",850000.0,M5R 0B8,151 avenue rd,43.7308786,-79.4190778,"{'place_id': 199436323, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 435756257, 'boundingbox': ['43.7288901', '43.7320858', '-79.4193706', '-79.4182605'], 'lat': '43.7308786', 'lon': '-79.4190778', 'display_name': 'Avenue Road, Bedford Park, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M5M 3Y8, Canada', 'class': 'highway', 'type': 'secondary', 'importance': 0.6}"
77,#1401 -181 WYNFORD DR,"Toronto, Ontario M3C0C6",565000.0,M3C 0C6,181 wynford dr,43.7250165,-79.3286161123992,"{'place_id': 141321638, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 170095211, 'boundingbox': ['43.724829', '43.725164', '-79.328845', '-79.32839'], 'lat': '43.7250165', 'lon': '-79.3286161123992', 'display_name': '181, Wynford Drive, Wynford, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 1J3, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.611}"
78,#2406 -6 EVA RD,"Toronto, Ontario M9C4Z5",635000.0,M9C 4Z5,6 eva rd,43.64060125,-79.56231356501038,"{'place_id': 199837568, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 437527252, 'boundingbox': ['43.6400147', '43.6410123', '-79.563144', '-79.5620504'], 'lat': '43.64060125', 'lon': '-79.56231356501038', 'display_name': 'West Village, 6, Eva Road, Bloordale Gardens, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada', 'class': 'building', 'type': 'residential', 'importance': 0.611}"
79,#207 -2 ROXBOROUGH ST E,"Toronto, Ontario M4W3V7",1595000.0,M4W 3V7,2 roxborough st e,43.6779359,-79.3894455,"{'place_id': 96049875, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 5109400, 'boundingbox': ['43.6778425', '43.6779921', '-79.3898882', '-79.3892305'], 'lat': '43.6779359', 'lon': '-79.3894455', 'display_name': 'Roxborough Street East, Rosedale, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 2K9, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.8}"
80,#PH208 -8 LEE CENTRE DR,"Toronto, Ontario M1H3H8",588800.0,M1H 3H8,8 lee centre dr,43.7808135,-79.2475602910765,"{'place_id': 112711569, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 42472528, 'boundingbox': ['43.780558', '43.781073', '-79.247867', '-79.247245'], 'lat': '43.7808135', 'lon': '-79.2475602910765', 'display_name': 'Hillsborough Court, 8, Lee Centre Drive, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1H 3H8, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
81,#625 -20 MINOWAN MIIKAN LANE,"Toronto, Ontario M6J0E5",1350000.0,M6J 0E5,20 minowan miikan lane,43.6431587,-79.42825108987651,"{'place_id': 232681784, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 660221881, 'boundingbox': ['43.6427302', '43.6435937', '-79.4285975', '-79.4279617'], 'lat': '43.6431587', 'lon': '-79.42825108987651', 'display_name': '20, Minowan Miikan Lane, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1J6, Canada', 'class': 'building', 'type': 'apartments', 'importance': 0.711}"
82,#203 -90 QUEENS WHARF RD,"Toronto, Ontario M5V0J4",899000.0,M5V 0J4,90 queens wharf rd,43.6386423,-79.399078,"{'place_id': 176120729, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 312133838, 'boundingbox': ['43.6381648', '43.6390311', '-79.3992465', '-79.398871'], 'lat': '43.6386423', 'lon': '-79.399078', 'display_name': 'Queens Wharf Road, Bathurst Quay, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V6, Canada', 'class': 'highway', 'type': 'residential', 'importance': 0.6}"
