Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
N/A,N/A,23841666,E5437764,SingleFamily,739000.00,,Row/Townhouse,,4,3,,"Hospital,Park,PublicTransit,Schools",2,,,,,"Garage,VisitorParking",,,,,,,,,,,,no,,,,yes,23,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,L'Amoreaux,Condominium/Strata,"$2,547.92 (CAD)","Garage, Visitor Parking",21 hours,3,4,,,Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$450.57 (CAD) Monthly,Affable Property Management,2,"{'Second level': {'Bedroom': '4.8 m x 4.6 m', 'Bedroom 2': '4 m x 3.05 m', 'Bedroom 3': '3.4 m x 2.7 m'}, 'Basement': {'Recreational, Games room': '5.5 m x 4.7 m'}, 'Ground level': {'Living room': '5.7 m x 3.1 m', 'Dining room': '3 m x 2.4 m', 'Kitchen': '2.9 m x 2.55 m'}}"
#1111 -300 FRONT STREET ST,"Toronto, Ontario M5V0E9",23833674,C5434893,SingleFamily,875000.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,40,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$3,187.89 (CAD)",Underground,3 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,,$547.88 (CAD) Monthly,Del Property Management,1,"{'Flat': {'Living room': '5.75 m x 4.25 m', 'Dining room': '5.75 m x 4.25 m', 'Kitchen': '5.75 m x 4.25 m', 'Primary Bedroom': '3.85 m x 3.4 m', 'Bedroom 2': '3.2 m x 3.45 m'}}"
#1503 -825 CHURCH ST,"Toronto, Ontario M4W3Z4",23837184,C5436147,SingleFamily,690000.00,,Apartment,,1,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,36,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Rosedale-Moore Park,Condominium/Strata,"$3,562.21 (CAD)","Underground, Visitor Parking",2 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Park, Public Transit, Schools",,Icon Property Management,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Recreational, Games room': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#507 -1665 VICTORIA PARK AVE,"Toronto, Ontario M1R5E5",23827020,E5432772,SingleFamily,429000.00,,Apartment,,1,3,,"PublicTransit,Schools",,,,,,VisitorParking,,,,,,,,,"PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,31,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Wexford-Maryvale,Condominium/Strata,"$1,368.67 (CAD)",Visitor Parking,5 days,2,1,,"Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Public Transit, Schools",$756.70 (CAD) Monthly,Meritus Group Management Inc,1,"{'Flat': {'Living room': '5.22 m x 2.78 m', 'Dining room': '3.7 m x 2.8 m', 'Kitchen': '3.7 m x 2.37 m', 'Primary Bedroom': '5.33 m x 3.14 m', 'Bedroom 2': '3.2 m x 2.75 m', 'Solarium': '4.56 m x 2.26 m', 'Foyer': '3.78 m x 1.08 m'}}"
#1703 -2200 LAKE SHORE BLVD W,"Toronto, Ontario M8V1A4",23830489,W5433938,SingleFamily,499000.00,,Apartment,,1,1,CommunityCentre,"Hospital,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,33,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,799.11 (CAD)","Underground, Visitor Parking",4 days,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Hospital, Park, Public Transit",$396.48 (CAD) Monthly,First Service Residential,1,"{'Flat': {'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Primary Bedroom': 'Measurements not available'}}"
101 CHARLES  ST,"Toronto, Ontario M4Y1V2",23841938,C5437952,SingleFamily,1065000.00,,Apartment,,2,2,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,18,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$3,783.17 (CAD)",Underground,17 hours,2,2,,Storage - Locker,Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,,$558.20 (CAD) Monthly,Crossbridge Condominium Services Ltd. 416-922-9100,1,"{'Main level': {'Living room': '3.5 m x 3.66 m', 'Dining room': '3.84 m x 4.88 m', 'Kitchen': '3.84 m x 4.88 m', 'Primary Bedroom': '2.96 m x 3.01 m', 'Bedroom 2': '3.35 m x 2.27 m'}}"
#511 -377 MADISON AVE,"Toronto, Ontario M4C3E1",23826919,C5432609,SingleFamily,899999.00,,Apartment,,2,2,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,32,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Casa Loma,Condominium/Strata,"$3,488.88 (CAD)",Underground,5 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Concrete, Stone",,,Public Transit,$666.10 (CAD) Monthly,Brookfield Property Management,1,"{'Main level': {'Living room': '3.8 m x 2.7 m', 'Dining room': '4.2 m x 4.3 m', 'Kitchen': '4.2 m x 4.3 m', 'Bedroom': '2.6 m x 3.6 m', 'Bathroom': '1.5 m x 2.4 m'}}"
#507 -35 FONTENAY CRT,"Toronto, Ontario M9A0C4",23828589,W5433250,SingleFamily,899000.00,,Apartment,,2,3,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,22,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Edenbridge-Humber Valley,Condominium/Strata,"$3,226.15 (CAD)",Underground,5 days,2,2,"Ravine, Balcony","Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Indoor pool,,Public Transit,$943.97 (CAD) Monthly,Duka Property Management Inc.,1,"{'Flat': {'Living room': '3.05 m x 5.03 m', 'Dining room': '2.92 m x 6.93 m', 'Kitchen': '3.18 m x 3.71 m', 'Primary Bedroom': '3.2 m x 5.21 m', 'Bedroom 2': '4.04 m x 2.87 m', 'Den': '2.92 m x 6.93 m'}}"
#UPH 06 -3018 YONGE ST,"Toronto, Ontario M4N2K4",23829175,C5433471,SingleFamily,1349000.00,,Apartment,,2,2,SchoolBus,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Lawrence Park South,Condominium/Strata,"$2,759.99 (CAD)","Underground, Visitor Parking",4 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Outdoor pool,School Bus,"Park, Public Transit, Schools",$831.94 (CAD) Monthly,Duka Property Management,1,"{'Flat': {'Living room': '5.52 m x 4.68 m', 'Dining room': '5.52 m x 4.68 m', 'Primary Bedroom': '3.61 m x 3.07 m', 'Bedroom 2': '3.63 m x 2.92 m', 'Kitchen': '3.07 m x 2.63 m'}}"
#TH 10 -8 REAN DR,"Toronto, Ontario M2K3B9",23834644,C5435441,SingleFamily,1088000.00,,Row/Townhouse,,4,4,,"Hospital,Park,PublicTransit,Schools",3,,,,,AttachedGarage,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,40,"Video,Brochure",Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Bayview Village,Condominium/Strata,"$5,034.75 (CAD)",Attached Garage,3 days,4,4,,"Storage - Locker, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Stucco,Indoor pool,,"Hospital, Park, Public Transit, Schools","$1,655.55 (CAD) Monthly",Maple Ridge Community Management (416-987-6186),2,"{'Second level': {'Kitchen': '4.35 m x 7.12 m', 'Dining room': '3.96 m x 7.12 m', 'Living room': '3.96 m x 7.12 m', 'Family room': '2.94 m x 4.74 m', 'Other': '22.35 m x 9.76 m'}, 'Third level': {'Primary Bedroom': '4.03 m x 3.5 m', 'Bedroom 2': '3.52 m x 2.79 m', 'Bedroom 3': '3.08 m x 2.79 m'}, 'Ground level': {'Bedroom 4': '5.46 m x 4.67 m'}}"
#313 -211 RANDOLPH RD,"Toronto, Ontario M4G4H1",23825165,C5432221,SingleFamily,775000.00,,Apartment,,2,2,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,19,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Leaside,Condominium/Strata,"$2,920.64 (CAD)","Underground, Visitor Parking",6 days,2,2,,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit, Schools",$641.09 (CAD) Monthly,Skywater Property Management,1,"{'Flat': {'Living room': '6.71 m x 4.1 m', 'Dining room': '6.71 m x 4.1 m', 'Kitchen': '3.98 m x 3.05 m', 'Primary Bedroom': '6.38 m x 3.82 m', 'Bedroom 2': '4.41 m x 2.44 m'}}"
#6606 -1 BLOOR ST,"Toronto, Ontario M4W1A9",23835295,C5435494,SingleFamily,1985000.00,,Apartment,,3,3,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,35,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$7,442.13 (CAD)",Underground,3 days,2,3,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,,,,$974.03 (CAD) Monthly,Balance Residential Management,1,"{'Flat': {'Living room': '24.21 m x 16.79 m', 'Dining room': '24.21 m x 16.79 m', 'Kitchen': '24.21 m x 16.79 m', 'Primary Bedroom': '10.99 m x 10.27 m', 'Bedroom 2': '9.91 m x 12.33 m', 'Study': '7.54 m x 3.67 m'}}"
#1705 -1 KING ST W,"Toronto, Ontario M5H1A1",23840447,C5437326,SingleFamily,369000.00,,Apartment,,1,0,,"Hospital,PublicTransit,Schools",,,,,,,,,,,,,,,"Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,18,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$1,495 (CAD)",,1 day,,1,,"Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,,"Hospital, Public Transit, Schools",$553 (CAD) Monthly,Y.L. Hendler Ltd,,"{'Flat': {'Kitchen': '2.66 m x 1.97 m', 'Bedroom': '3.1 m x 4.4 m', 'Other': '1.92 m x 1.66 m'}}"
#32 -83 IRWIN RD,"Toronto, Ontario M9W5W1",23840623,W5437325,SingleFamily,599000.00,,Row/Townhouse,,2,3,,,3,,,,,"Underground,VisitorParking",,,,,,,,,,,,no,,,,yes,40,"Video,Brochure,Photos,Map",Matterport,Toronto,Ontario,no,yes,yes,no,yes,no,no,Single Family,Row / Townhouse,Elms-Old Rexdale,Condominium/Strata,"$1,619.18 (CAD)","Underground, Visitor Parking",1 day,3,2,Balcony,,,Baseboard heaters (Electric),Brick,,,,$452 (CAD) Monthly,Larlyn Property Management,1,"{'Main level': {'Living room': '3.96 m x 5.73 m', 'Foyer': '1.08 m x 2.3 m', 'Kitchen': '2.87 m x 3.31 m', 'Laundry room': '1.82 m x 1.67 m'}, 'Second level': {'Bedroom 2': '3.97 m x 2.92 m', 'Bedroom 3': '3.97 m x 2.94 m', 'Bathroom': 'Measurements not available'}, 'Third level': {'Primary Bedroom': '2.94 m x 5.94 m', 'Bathroom': 'Measurements not available', 'Other': 'Measurements not available'}}"
#469 -60 ANN O'REILLY RD,"Toronto, Ontario M2J0C9",23841213,C5437687,SingleFamily,569000.00,,Apartment,,1,2,CommunityCentre,"Hospital,Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,"Video,Brochure",,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,"$1,863.59 (CAD)",Underground,1 day,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,Community Centre,"Hospital, Park, Public Transit, Schools",$515.66 (CAD) Monthly,Del Property Management Inc,1,"{'Main level': {'Foyer': '2.74 m x 1.2 m', 'Dining room': '2.74 m x 2.44 m', 'Living room': '3.81 m x 3.15 m', 'Primary Bedroom': '3.05 m x 3.05 m', 'Den': '2.44 m x 1.83 m', 'Laundry room': '1 m x 1.25 m'}}"
#1213 -170 FORT YORK BLVD,"Toronto, Ontario M5V0E6",23829159,C5433388,SingleFamily,705000.00,,Apartment,,1,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,Sauna,ExerciseCentre",,,no,,,,yes,33,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,340.18 (CAD)","Underground, Visitor Parking",4 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit, Schools",$621.06 (CAD) Monthly,Oben Property Management 416-596-1529,1,"{'Flat': {'Foyer': '3.13 m x 1.75 m', 'Living room': '3.61 m x 3.19 m', 'Dining room': '3.72 m x 3.18 m', 'Kitchen': '3.72 m x 3.18 m', 'Bedroom': '3.55 m x 2.75 m', 'Den': '3.18 m x 2.34 m'}}"
44 SNOWSHOE MILL WAY,"Toronto, Ontario M2L1T5",23832653,C5434789,SingleFamily,1000000.00,,Row/Townhouse,,4,5,CommunityCentre,"Park,PublicTransit,Schools",2,,,,,"Garage,VisitorParking",,,,,,,,,,,,no,,,,yes,39,"Video,Brochure,Photos,Map",,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,St. Andrew-Windfields,Condominium/Strata,"$5,438 (CAD)","Garage, Visitor Parking",3 days,4,4,"Ravine, Conservation/green belt",,Central air conditioning,Forced air (Natural gas),Brick,Outdoor pool,Community Centre,"Park, Public Transit, Schools","$1,035.09 (CAD) Monthly",Crossbridgecondominiums.Com 416-510-8700 111 Gordon Baker,3,"{'Second level': {'Primary Bedroom': '4.3 m x 3.9 m', 'Bedroom 2': '3.9 m x 3.1 m', 'Bedroom 3': '3.62 m x 2.95 m', 'Bedroom 4': '3.7 m x 2.7 m'}, 'Basement': {'Bedroom 5': '4.4 m x 2.43 m', 'Recreational, Games room': '4.2 m x 3.6 m', 'Office': '5.3 m x 3.5 m'}, 'Ground level': {'Living room': '5.2 m x 3.6 m', 'Dining room': '4.05 m x 3.55 m', 'Kitchen': '3.6 m x 2.3 m', 'Eating area': '3.2 m x 2.8 m', 'Foyer': '4.6 m x 2.36 m'}}"
62 CARL SHEPWAY WAY,"Toronto, Ontario M2J1X4",23831189,C5434173,SingleFamily,799000.00,,,,3,4,,Hospital,2,,,,,AttachedGarage,,,,,,,,,,,,no,,,,yes,40,Video,Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,,Don Valley Village,Condominium/Strata,"$3,305.58 (CAD)",Attached Garage,4 days,3,3,,,Central air conditioning,Forced air (Natural gas),Brick,Outdoor pool,,Hospital,$684.19 (CAD) Monthly,Maple Ridge Community Management Ltd,2,"{'Main level': {'Living room': '5.85 m x 3.5 m', 'Dining room': '3.7 m x 2.7 m', 'Kitchen': '3 m x 2.65 m'}, 'Second level': {'Bedroom': '4.7 m x 3 m', 'Bedroom 2': '2.9 m x 2.6 m', 'Bedroom 3': '4.3 m x 2.95 m'}, 'Basement': {'Bedroom 4': '5.5 m x 3.6 m', 'Laundry room': '5 m x 3 m'}}"
#307 -373 FRONT ST W,"Toronto, Ontario M5V3R7",23833721,C5435117,SingleFamily,1098800.00,,Apartment,,2,4,PetsnotAllowed,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,14,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,804.55 (CAD)",Underground,3 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,,Concrete,Indoor pool,Pets not Allowed,Public Transit,$786.90 (CAD) Monthly,City Suiteproperty Management 416-883-3999,1,"{'Other': {'Living room': '3.39 m x 3.2 m', 'Dining room': '3.55 m x 2.67 m', 'Kitchen': '2.54 m x 2.13 m', 'Primary Bedroom': '4.7 m x 2.9 m', 'Bedroom 2': '3.05 m x 2.52 m', 'Den': '3.03 m x 2.95 m'}}"
#2401 -38 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23836123,C5435886,SingleFamily,725000.00,,Apartment,,1,2,,"Hospital,Park,PublicTransit",,,,,,Underground,,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre",,,no,,,,yes,5,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,$0 (CAD),Underground,2 days,1,1,Balcony,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Hospital, Park, Public Transit",$0.54 (CAD) Monthly,Tba,1,"{'Flat': {'Living room': '4.05 m x 3.04 m', 'Kitchen': '3.44 m x 3.35 m', 'Primary Bedroom': '3.35 m x 2.74 m', 'Den': '2.4 m x 2.74 m'}}"
#215 -38 MONTE KWINTER CRT,"Toronto, Ontario M3H0E2",23835324,C5435609,SingleFamily,449000.00,,Apartment,,1,2,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,21,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Clanton Park,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",3 days,1,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$352.64 (CAD) Monthly,Firstservice Residential,,{}
#204 -36 FOREST MANOR RD,"Toronto, Ontario M2J1M5",23842167,C5390708,SingleFamily,605000.00,,Apartment,,1,2,,,,,,,,,,,,,,,,,,,,no,,,,yes,8,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Henry Farm,Condominium/Strata,$0 (CAD),,3 hours,1,1,,,Central air conditioning,,Brick,,,,$367.99 (CAD) Monthly,Tba,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available'}}"
#405 -375 KING ST W,"Toronto, Ontario M5V1K5",23840478,C5437471,SingleFamily,576988.00,,Apartment,,1,1,,"Park,PublicTransit",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,10,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,"$2,400 (CAD)",Underground,1 day,1,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Brick,,,"Park, Public Transit",$413.38 (CAD) Monthly,Icon Property Management,,"{'Flat': {'Living room': '6.67 m x 2.64 m', 'Dining room': '6.67 m x 2.64 m', 'Kitchen': '1.52 m x 4.93 m', 'Primary Bedroom': '3.04 m x 2.43 m'}}"
#315 -155 YORKVILLE AVE,"Toronto, Ontario M5R1C4",23831794,C5434333,SingleFamily,699000.00,,Apartment,,1,1,,,,,,,,,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,11,"Audio,Brochure,Photos,Map",,Toronto,Ontario,no,no,no,no,yes,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$2,841.21 (CAD)",,4 days,1,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$445.67 (CAD) Monthly,Icc Property Management,,{}
#812 -100 WINGARDEN CRT,"Toronto, Ontario M1B2P4",23827009,E5432662,SingleFamily,449900.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,RecreationCentre,,,no,,,,yes,24,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Malvern,Condominium/Strata,$769.88 (CAD),"Underground, Visitor Parking",5 days,2,2,"Ravine, Balcony",Recreation Centre,,Baseboard heaters (Electric),Brick,,,"Park, Public Transit, Schools",$600.55 (CAD) Monthly,Aa Property Management & Associates,1,"{'Main level': {'Living room': '4.66 m x 3.42 m', 'Dining room': '4.26 m x 2.7 m', 'Kitchen': '3.24 m x 2.74 m', 'Primary Bedroom': '5.08 m x 3.32 m', 'Bedroom 2': '5.08 m x 2.33 m'}}"
#1007 -501 ST CLAIR AVE W,"Toronto, Ontario M5P0A2",23825152,C5432191,SingleFamily,899000.00,,Apartment,,2,2,,"Park,PublicTransit,Schools",,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Casa Loma,Condominium/Strata,"$3,537.76 (CAD)",Underground,6 days,2,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Natural gas),Concrete,Outdoor pool,,"Park, Public Transit, Schools",$889.82 (CAD) Monthly,City Site Property Management 647-350-8533,1,"{'Main level': {'Foyer': 'Measurements not available', 'Living room': '3.89 m x 3.71 m', 'Dining room': '3.89 m x 3.71 m', 'Kitchen': '3.18 m x 2.24 m', 'Primary Bedroom': '3.3 m x 3.05 m', 'Bathroom': 'Measurements not available', 'Bedroom 2': '3.18 m x 2.84 m'}}"
#801 -25 GRENVILLE ST,"Toronto, Ontario M4Y2X5",23830297,C5433901,SingleFamily,499900.00,,Apartment,,1,2,,,,,,,,,,,,,,,,,,,,no,,,,yes,37,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$1,930.80 (CAD)",,4 days,1,1,,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$770.73 (CAD) Monthly,First Service Residential,,"{'Main level': {'Living room': '5.2 m x 3.77 m', 'Solarium': '1.6 m x 3.72 m', 'Primary Bedroom': '3.87 m x 3.3 m', 'Kitchen': '2.75 m x 2.34 m', 'Bathroom': '1.49 m x 2.43 m'}}"
#3212 -210 VICTORIA ST,"Toronto, Ontario M5B2R3",23827909,C5433190,SingleFamily,649000.00,,Apartment,,1,1,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,10,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,156.88 (CAD)",Underground,5 days,1,1,,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,,$621.87 (CAD) Monthly,360 Community Management 905-604-3602,1,"{'Flat': {'Living room': '20.18 m x 10.8 m', 'Dining room': '20.18 m x 10.8 m', 'Kitchen': '8.4 m x 6.7 m', 'Primary Bedroom': '17 m x 9.9 m'}}"
